Date-Time,Light,Monitor 2 Spider 1,Monitor 2 Spider 2,Monitor 2 Spider 4,Monitor 2 Spider 5,Monitor 2 Spider 6,Monitor 2 Spider 7,Monitor 2 Spider 8,Monitor 2 Spider 9,Monitor 2 Spider 11,Monitor 2 Spider 12,Monitor 2 Spider 13,Monitor 2 Spider 14,Monitor 2 Spider 15,Monitor 2 Spider 16,Monitor 2 Spider 17,Monitor 2 Spider 18,Monitor 2 Spider 19,Monitor 2 Spider 21,Monitor 2 Spider 22
2017-09-26 22:28:00,0,5,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,5,0,0
2017-09-26 22:29:00,0,1,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,5.0,0,0,14,0,0
2017-09-26 22:30:00,0,19,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,15.0,0,0,14,0,6
2017-09-26 22:31:00,0,6,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,19.0,0,0,4,0,0
2017-09-26 22:32:00,0,5,0,0,0.0,0,14,0,0,0.0,0,0.0,0,0,17.0,0,0,4,0,5
2017-09-26 22:33:00,0,5,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,1.0,0,0,18,0,0
2017-09-26 22:34:00,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,17.0,0,0,7,0,0
2017-09-26 22:35:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,16.0,0,0,20,0,0
2017-09-26 22:36:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,27,0,0
2017-09-26 22:37:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,4.0,0,0,5,0,0
2017-09-26 22:38:00,0,8,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,8.0,0,0,1,0,0
2017-09-26 22:39:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,3.0,0,0,1,0,0
2017-09-26 22:40:00,0,6,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,5.0,0,0,0,0,0
2017-09-26 22:41:00,0,6,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,13,0,0
2017-09-26 22:42:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,1,0,0
2017-09-26 22:43:00,0,3,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,12,0,0
2017-09-26 22:44:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,33,0,0
2017-09-26 22:45:00,0,0,0,0,0.0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,0,10,0,0
2017-09-26 22:46:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,28,0,0
2017-09-26 22:47:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,9,0,0
2017-09-26 22:48:00,0,0,0,1,13.0,0,11,0,0,0.0,0,0.0,0,0,11.0,0,6,8,0,0
2017-09-26 22:49:00,0,0,0,3,3.0,0,7,0,0,0.0,0,0.0,0,0,7.0,0,8,26,0,0
2017-09-26 22:50:00,0,0,0,0,9.0,0,5,0,0,0.0,0,0.0,0,0,31.0,0,14,10,0,0
2017-09-26 22:51:00,0,0,0,0,13.0,0,4,0,0,0.0,0,0.0,0,0,38.0,0,4,11,0,0
2017-09-26 22:52:00,0,0,0,0,10.0,0,3,0,0,0.0,0,0.0,0,0,8.0,0,8,39,0,0
2017-09-26 22:53:00,0,0,0,0,7.0,0,5,0,0,0.0,0,0.0,0,0,8.0,0,4,4,0,0
2017-09-26 22:54:00,0,0,0,0,9.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,1,24,0,0
2017-09-26 22:55:00,0,0,0,0,1.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,5,14,0,0
2017-09-26 22:56:00,0,0,0,0,6.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,6,50,0,0
2017-09-26 22:57:00,0,0,0,0,13.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,6,11,0,0
2017-09-26 22:58:00,0,0,0,0,6.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,17,0,0
2017-09-26 22:59:00,0,0,0,0,25.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,15,0,0
2017-09-26 23:00:00,0,0,0,0,6.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,5,20,0,0
2017-09-26 23:01:00,0,0,0,0,7.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,0
2017-09-26 23:02:00,0,0,0,0,7.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,8,19,0,0
2017-09-26 23:03:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,12,0,0
2017-09-26 23:04:00,0,0,0,0,4.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,3,4,0,0
2017-09-26 23:05:00,0,0,0,0,3.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,12,25,0,0
2017-09-26 23:06:00,0,0,0,0,1.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,2,6,0,0
2017-09-26 23:07:00,0,0,0,0,7.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,6,1,0,0
2017-09-26 23:08:00,0,0,0,0,21.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,5,16,0,0
2017-09-26 23:09:00,0,0,0,0,22.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,3,15,0,0
2017-09-26 23:10:00,0,0,0,0,36.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,17,0,0
2017-09-26 23:11:00,0,0,0,0,23.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,3,11,0,0
2017-09-26 23:12:00,0,0,0,0,46.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,11,0,0
2017-09-26 23:13:00,0,0,0,0,23.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,13,0,0
2017-09-26 23:14:00,0,0,0,0,25.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,7,11,0,0
2017-09-26 23:15:00,0,0,0,0,28.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,9,10,0,0
2017-09-26 23:16:00,0,0,0,0,8.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,6,12,0,0
2017-09-26 23:17:00,0,0,0,0,3.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,5,43,0,0
2017-09-26 23:18:00,0,0,0,0,7.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,2,24,0,0
2017-09-26 23:19:00,0,0,0,0,2.0,0,11,0,0,0.0,0,0.0,0,0,0.0,0,10,18,0,0
2017-09-26 23:20:00,0,0,0,0,11.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,6,11,0,0
2017-09-26 23:21:00,0,0,0,0,9.0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,17,47,0,0
2017-09-26 23:22:00,0,0,0,0,2.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,0,4,0,0
2017-09-26 23:23:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,8,0,0,0
2017-09-26 23:24:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,22,0,0
2017-09-26 23:25:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,9,15,0,0
2017-09-26 23:26:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,3,1,0,0
2017-09-26 23:27:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,9,2,0,0
2017-09-26 23:28:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,1,9,0,0
2017-09-26 23:29:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,7,15,0,0
2017-09-26 23:30:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,0
2017-09-26 23:31:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,14,18,0,0
2017-09-26 23:32:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,2,15,0,0
2017-09-26 23:33:00,0,0,0,11,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,6,0,0
2017-09-26 23:34:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,7,36,0,0
2017-09-26 23:35:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,0,11,0,0
2017-09-26 23:36:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,3,30,0,0
2017-09-26 23:37:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,9,33,0,0
2017-09-26 23:38:00,0,0,0,1,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,5,0,0,0
2017-09-26 23:39:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,4,17,0,0
2017-09-26 23:40:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,8,4,0,0
2017-09-26 23:41:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,3,17,0,0
2017-09-26 23:42:00,0,0,0,0,0.0,0,11,0,0,0.0,0,0.0,0,0,0.0,0,6,13,0,0
2017-09-26 23:43:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,8,0,0,0
2017-09-26 23:44:00,0,0,0,0,0.0,0,8,0,0,13.0,0,0.0,0,0,0.0,0,3,22,0,0
2017-09-26 23:45:00,0,0,0,0,0.0,0,11,0,0,7.0,0,0.0,0,0,0.0,0,3,1,0,0
2017-09-26 23:46:00,0,0,0,0,0.0,0,3,0,0,10.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:47:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:48:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:49:00,0,0,0,0,0.0,0,9,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:50:00,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:51:00,0,0,0,0,0.0,0,3,0,0,2.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:52:00,0,0,0,0,0.0,0,8,0,0,10.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:53:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:54:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:55:00,0,0,0,0,0.0,0,11,0,0,4.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:56:00,0,0,0,0,0.0,0,3,0,0,23.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:57:00,0,0,0,0,0.0,0,4,0,0,16.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:58:00,0,0,0,0,0.0,0,4,0,0,24.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-26 23:59:00,0,0,0,0,0.0,0,5,0,0,5.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:00:00,0,13,0,0,0.0,0,2,0,0,15.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:01:00,0,5,0,0,0.0,0,7,0,0,4.0,0,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:02:00,0,8,0,0,0.0,0,5,0,0,0.0,6,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:03:00,0,7,0,0,0.0,0,2,0,0,9.0,4,8.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:04:00,0,0,0,0,0.0,0,3,0,0,9.0,4,3.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:05:00,0,10,0,0,0.0,0,3,0,0,2.0,3,5.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:06:00,0,0,0,0,0.0,0,9,0,0,5.0,0,2.0,0,0,0.0,0,0,1,0,0
2017-09-27 00:07:00,0,7,0,0,0.0,0,12,0,0,20.0,0,9.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:08:00,0,0,0,0,0.0,0,5,0,0,10.0,0,1.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:09:00,0,26,0,0,0.0,0,7,0,0,14.0,8,9.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:10:00,0,1,0,0,0.0,0,8,0,0,3.0,3,3.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:11:00,0,0,0,0,0.0,0,9,0,0,6.0,16,4.0,0,0,0.0,0,4,0,0,0
2017-09-27 00:12:00,0,4,0,0,0.0,0,12,0,0,4.0,0,12.0,0,0,0.0,0,6,2,0,0
2017-09-27 00:13:00,0,4,0,0,0.0,0,1,0,0,3.0,0,3.0,0,0,0.0,0,7,1,0,0
2017-09-27 00:14:00,0,9,0,0,0.0,0,7,0,0,13.0,5,8.0,0,0,0.0,0,4,0,0,0
2017-09-27 00:15:00,0,5,0,0,0.0,0,1,0,0,0.0,5,5.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:16:00,0,0,0,0,0.0,0,0,0,0,18.0,4,2.0,0,0,0.0,0,4,1,0,0
2017-09-27 00:17:00,0,14,0,2,0.0,0,0,10,0,5.0,10,3.0,0,0,0.0,0,3,3,0,0
2017-09-27 00:18:00,0,7,0,1,0.0,0,0,1,0,9.0,5,2.0,0,0,0.0,0,7,2,0,0
2017-09-27 00:19:00,0,8,0,0,0.0,0,0,8,0,7.0,7,1.0,0,0,0.0,0,6,1,0,0
2017-09-27 00:20:00,0,4,0,0,0.0,0,0,3,0,16.0,5,3.0,0,0,0.0,0,13,0,0,0
2017-09-27 00:21:00,0,5,0,2,0.0,0,0,4,0,0.0,5,8.0,0,0,0.0,0,8,0,0,0
2017-09-27 00:22:00,0,2,0,0,0.0,0,0,11,0,14.0,8,2.0,0,0,0.0,0,2,0,0,0
2017-09-27 00:23:00,0,9,0,0,0.0,0,0,0,0,17.0,8,15.0,0,0,0.0,0,3,0,0,0
2017-09-27 00:24:00,0,0,0,0,0.0,0,0,0,0,7.0,3,5.0,0,0,0.0,0,4,0,0,0
2017-09-27 00:25:00,0,14,0,0,0.0,0,0,16,0,0.0,8,6.0,0,0,0.0,0,5,0,0,0
2017-09-27 00:26:00,0,0,0,0,0.0,0,0,10,0,0.0,8,4.0,0,0,0.0,0,7,0,0,0
2017-09-27 00:27:00,0,4,0,0,0.0,0,0,0,0,10.0,6,8.0,0,0,0.0,0,7,0,0,0
2017-09-27 00:28:00,0,8,0,0,0.0,0,0,5,0,1.0,9,3.0,0,0,0.0,0,8,0,0,0
2017-09-27 00:29:00,0,7,0,0,0.0,0,0,2,0,12.0,2,3.0,0,0,0.0,0,2,0,0,0
2017-09-27 00:30:00,0,4,0,0,0.0,0,0,9,0,14.0,8,3.0,0,0,0.0,0,6,0,0,0
2017-09-27 00:31:00,0,4,0,3,0.0,0,0,2,0,0.0,8,3.0,0,0,0.0,0,8,0,0,0
2017-09-27 00:32:00,0,4,0,6,0.0,0,0,0,0,12.0,10,4.0,0,0,0.0,0,5,0,0,0
2017-09-27 00:33:00,0,4,0,5,0.0,0,0,0,0,42.0,11,3.0,0,0,0.0,0,6,0,0,0
2017-09-27 00:34:00,0,14,0,5,0.0,0,0,13,0,13.0,19,11.0,0,0,0.0,0,5,0,0,0
2017-09-27 00:35:00,0,3,0,6,0.0,0,0,0,0,0.0,23,10.0,0,0,0.0,0,3,0,0,0
2017-09-27 00:36:00,0,5,0,3,0.0,0,0,9,0,6.0,7,6.0,0,0,0.0,0,3,0,0,0
2017-09-27 00:37:00,0,3,0,6,0.0,0,0,5,0,8.0,23,15.0,0,0,0.0,0,6,0,0,0
2017-09-27 00:38:00,0,6,0,2,0.0,0,0,0,0,5.0,35,8.0,0,0,0.0,0,3,0,0,0
2017-09-27 00:39:00,0,0,0,4,0.0,0,0,6,0,0.0,27,10.0,0,0,0.0,0,7,1,0,0
2017-09-27 00:40:00,0,7,0,4,0.0,0,0,0,0,0.0,32,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:41:00,0,15,0,2,0.0,0,0,0,0,0.0,22,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:42:00,0,6,0,12,0.0,0,0,5,0,0.0,31,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:43:00,0,5,0,2,0.0,0,0,0,0,0.0,28,0.0,0,0,0.0,0,0,0,0,0
2017-09-27 00:44:00,0,6,0,6,0.0,0,0,0,0,0.0,14,6.0,0,0,0.0,0,0,1,0,0
2017-09-27 00:45:00,0,12,0,5,0.0,0,0,0,0,0.0,12,10.0,0,0,0.0,0,0,1,0,4
2017-09-27 00:46:00,0,1,0,2,0.0,0,0,0,0,0.0,28,1.0,0,0,0.0,0,6,0,0,2
2017-09-27 00:47:00,0,1,0,1,0.0,0,0,0,0,0.0,5,1.0,0,0,0.0,0,2,0,0,9
2017-09-27 00:48:00,0,2,0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,2
2017-09-27 00:49:00,0,5,0,4,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,4
2017-09-27 00:50:00,0,10,0,3,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,9,0,0,4
2017-09-27 00:51:00,0,0,0,6,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,4
2017-09-27 00:52:00,0,15,0,11,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,2
2017-09-27 00:53:00,0,3,0,5,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,5
2017-09-27 00:54:00,0,1,0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,3
2017-09-27 00:55:00,0,4,0,7,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,7,0,0,2
2017-09-27 00:56:00,0,3,0,4,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,1
2017-09-27 00:57:00,0,2,0,2,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,9,0,0,3
2017-09-27 00:58:00,0,7,0,3,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,11,1,0,4
2017-09-27 00:59:00,0,4,0,10,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,5,1,0,1
2017-09-27 01:00:00,0,0,0,1,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,2
2017-09-27 01:01:00,0,13,0,5,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,7,1,0,1
2017-09-27 01:02:00,0,9,0,4,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,3,2,0,12
2017-09-27 01:03:00,0,5,0,3,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,7,1,0,5
2017-09-27 01:04:00,0,5,0,4,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,4
2017-09-27 01:05:00,0,4,0,2,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,5,0,0,3
2017-09-27 01:06:00,0,0,0,4,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,4,0,0,3
2017-09-27 01:07:00,0,11,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,7,0,0,1
2017-09-27 01:08:00,0,7,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,4,0,0,2
2017-09-27 01:09:00,0,6,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,7,0,0,2
2017-09-27 01:10:00,0,6,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,1
2017-09-27 01:11:00,0,3,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,6
2017-09-27 01:12:00,0,11,0,0,9.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,3
2017-09-27 01:13:00,0,3,0,0,5.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,3,1,0,2
2017-09-27 01:14:00,0,14,0,0,9.0,0,3,0,0,0.0,0,0.0,0,0,0.0,0,7,0,0,0
2017-09-27 01:15:00,0,9,0,0,7.0,0,10,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,3
2017-09-27 01:16:00,0,6,0,0,12.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,1
2017-09-27 01:17:00,0,4,0,0,12.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,4
2017-09-27 01:18:00,0,1,8,0,21.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,5,0,0,4
2017-09-27 01:19:00,0,3,4,0,12.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,2
2017-09-27 01:20:00,0,6,2,0,16.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,1
2017-09-27 01:21:00,0,0,0,0,4.0,0,5,0,0,0.0,0,0.0,0,0,0.0,0,11,0,0,4
2017-09-27 01:22:00,0,0,0,0,10.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,3
2017-09-27 01:23:00,0,0,4,0,6.0,0,7,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,3
2017-09-27 01:24:00,0,0,4,0,6.0,0,10,0,0,0.0,0,0.0,0,0,0.0,0,8,0,0,2
2017-09-27 01:25:00,0,0,4,0,2.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,0
2017-09-27 01:26:00,0,6,9,0,6.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,16
2017-09-27 01:27:00,0,0,1,0,11.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,5,0,0,5
2017-09-27 01:28:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,0,6,0,0,5
2017-09-27 01:29:00,0,0,7,0,9.0,0,10,0,0,0.0,0,0.0,0,0,0.0,0,4,0,0,8
2017-09-27 01:30:00,0,0,1,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,0,8,0,0,3
2017-09-27 01:31:00,0,0,0,0,11.0,0,12,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,2
2017-09-27 01:32:00,0,0,0,0,2.0,0,2,0,0,0.0,0,0.0,0,0,0.0,0,2,0,0,13
2017-09-27 01:33:00,0,0,0,0,10.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,3,0,0,4
2017-09-27 01:34:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,0,8,0,0,2
2017-09-27 01:35:00,0,0,0,0,22.0,0,4,0,0,0.0,0,0.0,8,0,0.0,0,5,0,0,2
2017-09-27 01:36:00,0,0,0,0,14.0,0,6,0,0,0.0,0,0.0,15,0,0.0,0,13,0,0,0
2017-09-27 01:37:00,0,0,0,0,29.0,0,7,0,0,0.0,0,0.0,9,0,0.0,0,8,0,0,3
2017-09-27 01:38:00,0,0,0,0,9.0,0,9,0,0,0.0,0,0.0,6,0,0.0,0,5,0,0,2
2017-09-27 01:39:00,0,0,0,0,5.0,0,13,0,0,0.0,0,0.0,0,0,0.0,0,5,0,0,4
2017-09-27 01:40:00,0,0,1,0,10.0,0,4,0,0,0.0,0,0.0,9,0,0.0,0,1,0,0,4
2017-09-27 01:41:00,0,0,8,0,0.0,0,6,0,0,0.0,0,0.0,9,0,0.0,0,7,0,0,0
2017-09-27 01:42:00,0,0,9,0,26.0,0,4,0,0,0.0,0,0.0,4,0,0.0,0,8,0,0,2
2017-09-27 01:43:00,0,0,0,0,32.0,0,6,0,0,0.0,0,0.0,6,0,0.0,0,11,0,0,3
2017-09-27 01:44:00,0,0,0,0,8.0,0,5,0,0,0.0,0,0.0,6,0,0.0,12,10,0,0,3
2017-09-27 01:45:00,0,0,4,0,7.0,0,5,0,0,0.0,0,0.0,9,0,0.0,7,7,0,0,1
2017-09-27 01:46:00,0,0,4,0,0.0,0,3,0,0,0.0,0,0.0,4,0,0.0,3,0,0,0,0
2017-09-27 01:47:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,6,0,0.0,3,3,0,0,4
2017-09-27 01:48:00,0,0,1,0,0.0,0,4,0,0,0.0,0,0.0,3,0,0.0,4,6,0,0,12
2017-09-27 01:49:00,0,0,8,0,0.0,0,4,0,0,0.0,0,0.0,12,0,0.0,5,7,0,0,7
2017-09-27 01:50:00,0,0,4,0,0.0,0,9,0,0,0.0,0,0.0,5,0,0.0,4,6,0,0,0
2017-09-27 01:51:00,0,0,3,0,0.0,0,13,0,0,0.0,0,0.0,0,0,0.0,2,9,0,0,1
2017-09-27 01:52:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,4,4,0,0,1
2017-09-27 01:53:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,3,0,0.0,2,5,0,0,4
2017-09-27 01:54:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,8,4,0,0,6
2017-09-27 01:55:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,3,2,0,0,1
2017-09-27 01:56:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,8,0,0.0,12,3,0,0,2
2017-09-27 01:57:00,0,0,0,0,0.0,0,6,0,0,0.0,0,0.0,0,0,0.0,11,12,0,0,0
2017-09-27 01:58:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,8,4,0,0,2
2017-09-27 01:59:00,0,0,0,0,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,6,13,0,0,10
2017-09-27 02:00:00,0,0,0,0,0.0,0,11,0,0,0.0,0,0.0,0,0,0.0,43,0,0,0,6
2017-09-27 02:01:00,0,0,0,0,0.0,0,17,0,0,0.0,0,0.0,0,0,0.0,18,0,0,0,11
2017-09-27 02:02:00,0,0,0,0,0.0,0,5,0,0,0.0,0,0.0,0,0,0.0,7,0,0,0,0
2017-09-27 02:03:00,0,0,0,0,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,7,0,0,0,0
2017-09-27 02:04:00,0,0,0,0,0.0,0,1,0,0,0.0,0,0.0,0,0,0.0,6,0,0,0,3
2017-09-27 02:05:00,0,0,0,0,0.0,0,2,0,0,0.0,0,0.0,0,0,0.0,4,0,0,0,7
2017-09-27 02:06:00,0,0,0,0,0.0,0,4,0,0,0.0,0,0.0,0,0,0.0,8,0,0,0,0
2017-09-27 02:07:00,0,0,0,2,0.0,0,7,0,0,0.0,0,0.0,0,0,0.0,15,0,0,0,0
2017-09-27 02:08:00,0,0,0,5,0.0,0,9,0,0,0.0,0,0.0,0,0,0.0,12,0,0,0,9
2017-09-27 02:09:00,0,0,0,0,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,1,0,0,0,4
2017-09-27 02:10:00,0,0,0,8,0.0,0,3,0,0,0.0,0,0.0,0,0,0.0,6,0,0,0,0
2017-09-27 02:11:00,0,0,0,2,0.0,0,19,0,0,0.0,0,0.0,0,0,0.0,3,0,0,0,0
2017-09-27 02:12:00,0,0,0,4,0.0,0,8,0,0,0.0,0,0.0,0,0,0.0,48,8,0,0,0
