Date-Time,Light,Monitor 2 Spider 1,Monitor 2 Spider 2,Monitor 2 Spider 3,Monitor 2 Spider 4,Monitor 2 Spider 5,Monitor 2 Spider 6,Monitor 2 Spider 7,Monitor 2 Spider 8,Monitor 2 Spider 9,Monitor 2 Spider 10,Monitor 2 Spider 11,Monitor 2 Spider 12,Monitor 2 Spider 13,Monitor 2 Spider 14,Monitor 2 Spider 15,Monitor 2 Spider 16,Monitor 2 Spider 17,Monitor 2 Spider 18,Monitor 2 Spider 19,Monitor 2 Spider 20,Monitor 2 Spider 21,Monitor 2 Spider 22
10/7/2017 7:30,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10/7/2017 7:31,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
10/7/2017 7:32,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
10/7/2017 7:33,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0
10/7/2017 7:34,0,0,0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:35,0,0,0,40,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10/7/2017 7:36,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0
10/7/2017 7:37,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:38,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
10/7/2017 7:39,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0
10/7/2017 7:40,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0
10/7/2017 7:41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
10/7/2017 7:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
10/7/2017 7:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
10/7/2017 7:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
10/7/2017 7:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
10/7/2017 7:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
10/7/2017 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
10/7/2017 7:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,1,0,0,0
10/7/2017 7:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0
10/7/2017 7:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
10/7/2017 7:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0
10/7/2017 7:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,0
10/7/2017 7:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
10/7/2017 7:56,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
10/7/2017 7:57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 7:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/7/2017 8:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:03,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:04,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/7/2017 8:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:07,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:08,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:09,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:14,0,0,0,25,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:15,0,0,0,35,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:16,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:17,0,0,0,31,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:18,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:19,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:20,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:21,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:22,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:24,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:25,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:26,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:28,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:29,0,0,0,24,0,0,14,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:30,0,0,0,30,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:31,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:32,0,0,4,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:33,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:34,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0
10/7/2017 8:35,0,0,0,0,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:36,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:37,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:38,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:39,0,0,0,0,0,0,20,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0
10/7/2017 8:40,0,0,0,0,0,0,20,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
10/7/2017 8:41,0,0,0,0,0,0,23,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0
10/7/2017 8:42,0,0,0,0,0,0,17,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0
10/7/2017 8:43,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0
10/7/2017 8:44,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
10/7/2017 8:45,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/7/2017 8:46,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/7/2017 8:47,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/7/2017 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/7/2017 8:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/7/2017 8:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
10/7/2017 8:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/7/2017 8:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/7/2017 8:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/7/2017 8:56,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/7/2017 8:57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
10/7/2017 8:58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10/7/2017 8:59,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 9:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/7/2017 9:01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/7/2017 9:02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/7/2017 9:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/7/2017 9:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
10/7/2017 9:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
10/7/2017 9:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0
10/7/2017 9:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/7/2017 9:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
10/7/2017 9:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10/7/2017 9:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 9:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
10/7/2017 9:12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/7/2017 9:13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
10/7/2017 9:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 9:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 9:16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
10/7/2017 9:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
10/7/2017 9:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/7/2017 9:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 9:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/7/2017 9:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10/7/2017 9:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
10/7/2017 9:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
10/7/2017 9:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
10/7/2017 9:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16
10/7/2017 9:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10/7/2017 9:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
10/7/2017 9:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
10/7/2017 9:29,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10/7/2017 9:30,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11
10/7/2017 9:31,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10/7/2017 9:32,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
10/7/2017 9:33,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9
10/7/2017 9:34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
10/7/2017 9:35,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10/7/2017 9:36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
10/7/2017 9:37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/7/2017 9:38,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
10/7/2017 9:39,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
10/7/2017 9:40,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
10/7/2017 9:41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
10/7/2017 9:42,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
10/7/2017 9:43,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
10/7/2017 9:44,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20
10/7/2017 9:45,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
10/7/2017 9:46,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
10/7/2017 9:47,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4
10/7/2017 9:48,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3
10/7/2017 9:49,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4
10/7/2017 9:50,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4
10/7/2017 9:51,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12
10/7/2017 9:52,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4
10/7/2017 9:53,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
10/7/2017 9:54,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,29,0,0,0,9
10/7/2017 9:55,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5
10/7/2017 9:56,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4
10/7/2017 9:57,0,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2
10/7/2017 9:58,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,2
10/7/2017 9:59,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4
10/7/2017 10:00,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,0,0,7
10/7/2017 10:01,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,11
10/7/2017 10:02,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0
10/7/2017 10:03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
10/7/2017 10:04,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10/7/2017 10:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
10/7/2017 10:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 10:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10/7/2017 10:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/7/2017 10:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12
10/7/2017 10:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/7/2017 10:11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5
10/7/2017 10:12,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2
10/7/2017 10:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,9
10/7/2017 10:14,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10/7/2017 10:15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10/7/2017 10:16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
10/7/2017 10:17,0,4,0,21,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24
10/7/2017 10:18,0,5,0,4,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14
10/7/2017 10:19,0,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10/7/2017 10:20,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10/7/2017 10:21,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10/7/2017 10:22,0,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/7/2017 10:23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 10:24,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
10/7/2017 10:25,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
10/7/2017 10:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
10/7/2017 10:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
10/7/2017 10:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1
10/7/2017 10:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,16,0,0,5
10/7/2017 10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4
10/7/2017 10:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
10/7/2017 10:32,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
10/7/2017 10:33,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
10/7/2017 10:34,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
10/7/2017 10:35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
10/7/2017 10:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0
10/7/2017 10:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0
10/7/2017 10:38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
10/7/2017 10:39,0,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0
10/7/2017 10:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 10:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 10:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
10/7/2017 10:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
10/7/2017 10:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
10/7/2017 10:45,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10/7/2017 10:46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
10/7/2017 10:47,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10/7/2017 10:48,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,0,0,0
10/7/2017 10:49,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
10/7/2017 10:50,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,11,0,0,0
10/7/2017 10:51,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
10/7/2017 10:52,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
10/7/2017 10:53,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0
10/7/2017 10:54,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10/7/2017 10:55,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 10:56,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
10/7/2017 10:57,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
10/7/2017 10:58,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0
10/7/2017 10:59,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
10/7/2017 11:00,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:01,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
10/7/2017 11:02,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0
10/7/2017 11:03,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,0,0,0
10/7/2017 11:04,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:05,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
10/7/2017 11:06,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10/7/2017 11:07,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:08,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
10/7/2017 11:09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10/7/2017 11:10,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:20,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:22,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:23,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:25,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:26,0,0,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:27,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:28,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/7/2017 11:29,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
