Date-Time,Light,Monitor 1 Spider 1,Monitor 1 Spider 3,Monitor 1 Spider 4,Monitor 1 Spider 5,Monitor 1 Spider 6,Monitor 1 Spider 7,Monitor 1 Spider 8,Monitor 1 Spider 10
2017-08-15 15:34:00,1,0.0,0,1,0,0,0,0,0
2017-08-15 15:35:00,1,0.0,0,2,0,0,0,0,0
2017-08-15 15:36:00,1,0.0,0,9,0,0,0,0,0
2017-08-15 15:37:00,1,0.0,0,1,0,0,0,0,0
2017-08-15 15:38:00,1,0.0,0,1,0,0,0,0,0
2017-08-15 15:39:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:40:00,1,0.0,0,3,0,0,0,0,0
2017-08-15 15:41:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:42:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:43:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:44:00,1,0.0,0,0,0,0,0,2,0
2017-08-15 15:45:00,1,0.0,0,7,0,0,0,1,0
2017-08-15 15:46:00,1,0.0,0,23,0,0,0,0,0
2017-08-15 15:47:00,1,0.0,0,25,0,0,0,0,0
2017-08-15 15:48:00,1,0.0,0,30,0,0,0,0,0
2017-08-15 15:49:00,1,0.0,0,32,0,0,0,0,0
2017-08-15 15:50:00,1,0.0,0,14,0,0,0,0,0
2017-08-15 15:51:00,1,0.0,0,5,0,0,0,0,0
2017-08-15 15:52:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:53:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:54:00,1,0.0,0,2,0,0,0,0,0
2017-08-15 15:55:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:56:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:57:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:58:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 15:59:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:00:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:01:00,1,0.0,0,0,0,0,1,0,0
2017-08-15 16:02:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:03:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:04:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:05:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:06:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:07:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:08:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:09:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:10:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:11:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:12:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:13:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:14:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:15:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:16:00,1,0.0,0,0,4,0,0,0,0
2017-08-15 16:17:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:18:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:19:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:20:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:21:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:22:00,1,0.0,0,0,3,0,0,0,0
2017-08-15 16:23:00,1,0.0,0,0,17,0,0,0,0
2017-08-15 16:24:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:25:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:26:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:27:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:28:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:29:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:30:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:31:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:32:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:33:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:34:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:35:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:36:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:37:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:38:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 16:39:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:40:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:41:00,1,0.0,0,0,0,0,0,0,4
2017-08-15 16:42:00,1,0.0,0,0,0,0,0,0,20
2017-08-15 16:43:00,1,0.0,0,0,0,0,0,0,11
2017-08-15 16:44:00,1,0.0,0,0,0,0,0,0,5
2017-08-15 16:45:00,1,0.0,0,0,0,0,0,0,10
2017-08-15 16:46:00,1,0.0,0,0,0,0,0,0,17
2017-08-15 16:47:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:48:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:49:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:50:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:51:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:52:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:53:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:54:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:55:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:56:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:57:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:58:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 16:59:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:00:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:01:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:02:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:03:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:04:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:05:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:06:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 17:07:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:08:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:09:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:10:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:11:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:12:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:13:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:14:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:15:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:16:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:17:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:18:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:19:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:20:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 17:21:00,1,0.0,0,0,14,0,0,0,0
2017-08-15 17:22:00,1,0.0,0,0,7,0,0,0,0
2017-08-15 17:23:00,1,0.0,0,0,0,0,0,5,0
2017-08-15 17:24:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:25:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:26:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:27:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:28:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:29:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:30:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:31:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:32:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:33:00,1,0.0,0,0,0,0,0,4,0
2017-08-15 17:34:00,1,0.0,0,0,0,0,0,2,0
2017-08-15 17:35:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:36:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:37:00,1,0.0,0,0,0,0,0,4,0
2017-08-15 17:38:00,1,0.0,0,0,0,0,0,18,0
2017-08-15 17:39:00,1,0.0,0,0,0,0,0,2,0
2017-08-15 17:40:00,1,0.0,0,0,0,0,0,4,0
2017-08-15 17:41:00,1,0.0,0,0,0,0,0,2,0
2017-08-15 17:42:00,1,0.0,0,0,0,0,0,2,0
2017-08-15 17:43:00,1,0.0,0,0,0,0,0,4,0
2017-08-15 17:44:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 17:45:00,1,0.0,0,0,0,0,0,3,0
2017-08-15 17:46:00,1,0.0,0,0,0,0,0,6,0
2017-08-15 17:47:00,1,0.0,0,0,0,0,0,6,0
2017-08-15 17:48:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 17:49:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:50:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:51:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:52:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:53:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:54:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:55:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:56:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:57:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:58:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 17:59:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:00:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:01:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:02:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:03:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:04:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:05:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:06:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:07:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:08:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:09:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:10:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:11:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:12:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:13:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:14:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:15:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:16:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:17:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:18:00,1,0.0,0,0,0,0,0,1,0
2017-08-15 18:19:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:20:00,1,0.0,0,0,0,0,0,3,0
2017-08-15 18:21:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:22:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:23:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:24:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:25:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:26:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:27:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:28:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:29:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:30:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:31:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:32:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:33:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:34:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:35:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:36:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:37:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:38:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:39:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:40:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:41:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:42:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:43:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:44:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:45:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:46:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:47:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:48:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:49:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:50:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:51:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:52:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:53:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:54:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:55:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:56:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:57:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:58:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 18:59:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:00:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:01:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:02:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:03:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:04:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:05:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:06:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:07:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:08:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:09:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:10:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:11:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:12:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:13:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:14:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:15:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:16:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:17:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:18:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:19:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:20:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:21:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:22:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:23:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:24:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:25:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:26:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:27:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:28:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:29:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:30:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:31:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:32:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:33:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:34:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:35:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:36:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:37:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:38:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:39:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:40:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:41:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:42:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:43:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:44:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:45:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:46:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:47:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:48:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:49:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:50:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:51:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:52:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:53:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:54:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:55:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:56:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:57:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:58:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 19:59:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:00:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:01:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:02:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:03:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:04:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:05:00,1,0.0,0,0,0,0,0,0,0
2017-08-15 20:06:00,1,1.0,1,1,1,1,1,1,1
2017-08-15 20:07:00,0,0.0,0,0,0,0,0,0,0
2017-08-15 20:08:00,0,0.0,0,0,0,0,0,9,0
2017-08-15 20:09:00,0,0.0,0,0,0,0,0,0,0
2017-08-15 20:10:00,0,0.0,0,0,0,0,0,12,0
2017-08-15 20:11:00,0,0.0,0,0,0,0,0,2,0
2017-08-15 20:12:00,0,0.0,0,0,0,0,3,0,0
2017-08-15 20:13:00,0,0.0,0,0,0,0,2,2,0
2017-08-15 20:14:00,0,0.0,0,0,0,0,9,2,0
2017-08-15 20:15:00,0,11.0,0,0,0,0,2,0,0
2017-08-15 20:16:00,0,4.0,0,13,0,0,2,0,0
2017-08-15 20:17:00,0,8.0,0,14,0,0,6,0,0
2017-08-15 20:18:00,0,8.0,0,0,0,10,8,0,0
2017-08-15 20:19:00,0,3.0,0,0,0,3,2,0,0
2017-08-15 20:20:00,0,7.0,0,0,0,2,3,0,0
2017-08-15 20:21:00,0,3.0,0,0,0,3,3,0,1
2017-08-15 20:22:00,0,6.0,0,0,0,5,8,0,9
2017-08-15 20:23:00,0,4.0,0,0,0,3,3,0,2
2017-08-15 20:24:00,0,7.0,0,0,0,7,4,0,8
2017-08-15 20:25:00,0,2.0,0,0,0,9,14,0,22
2017-08-15 20:26:00,0,4.0,0,0,0,0,4,0,6
2017-08-15 20:27:00,0,4.0,0,0,0,7,2,0,10
2017-08-15 20:28:00,0,7.0,0,0,0,5,12,10,2
2017-08-15 20:29:00,0,0.0,5,0,0,2,2,2,2
2017-08-15 20:30:00,0,6.0,0,0,0,2,1,2,8
2017-08-15 20:31:00,0,6.0,5,0,0,0,2,2,3
2017-08-15 20:32:00,0,3.0,6,0,0,2,22,5,11
2017-08-15 20:33:00,0,7.0,5,0,0,2,3,0,11
2017-08-15 20:34:00,0,8.0,8,0,0,3,3,0,9
2017-08-15 20:35:00,0,7.0,2,0,0,2,4,0,10
2017-08-15 20:36:00,0,3.0,2,0,0,3,1,0,8
2017-08-15 20:37:00,0,11.0,1,0,0,1,28,7,9
2017-08-15 20:38:00,0,2.0,1,0,0,0,14,0,0
2017-08-15 20:39:00,0,7.0,0,0,0,0,2,3,13
2017-08-15 20:40:00,0,6.0,2,0,0,0,0,0,8
2017-08-15 20:41:00,0,5.0,2,0,0,0,0,1,1
2017-08-15 20:42:00,0,0.0,4,0,0,2,0,0,3
2017-08-15 20:43:00,0,4.0,3,0,0,2,0,0,11
2017-08-15 20:44:00,0,0.0,3,0,0,8,0,0,3
2017-08-15 20:45:00,0,0.0,2,0,0,0,0,5,5
2017-08-15 20:46:00,0,0.0,3,0,0,0,0,0,6
2017-08-15 20:47:00,0,14.0,3,0,0,0,0,0,5
2017-08-15 20:48:00,0,6.0,0,0,0,6,0,3,4
2017-08-15 20:49:00,0,0.0,2,0,0,1,0,0,3
2017-08-15 20:50:00,0,30.0,4,0,0,7,0,4,8
2017-08-15 20:51:00,0,9.0,2,0,0,0,0,2,0
2017-08-15 20:52:00,0,3.0,4,5,0,0,0,0,1
2017-08-15 20:53:00,0,13.0,4,3,0,0,0,3,1
2017-08-15 20:54:00,0,20.0,3,2,0,0,0,5,4
2017-08-15 20:55:00,0,0.0,2,4,0,0,0,0,5
2017-08-15 20:56:00,0,0.0,1,5,0,0,0,4,9
2017-08-15 20:57:00,0,0.0,4,8,0,0,0,0,0
2017-08-15 20:58:00,0,0.0,0,3,0,0,0,5,0
2017-08-15 20:59:00,0,0.0,4,3,0,0,0,0,0
2017-08-15 21:00:00,0,0.0,0,0,0,0,0,13,0
2017-08-15 21:01:00,0,0.0,4,1,0,0,0,0,6
2017-08-15 21:02:00,0,0.0,2,1,0,3,0,0,0
2017-08-15 21:03:00,0,0.0,6,1,0,2,0,0,3
2017-08-15 21:04:00,0,0.0,9,0,0,2,0,0,7
2017-08-15 21:05:00,0,0.0,0,0,0,0,0,0,6
2017-08-15 21:06:00,0,0.0,5,0,0,2,0,4,7
2017-08-15 21:07:00,0,0.0,4,0,0,1,0,5,0
2017-08-15 21:08:00,0,0.0,0,0,0,3,0,0,0
2017-08-15 21:09:00,0,0.0,0,3,0,0,0,7,6
2017-08-15 21:10:00,0,0.0,5,4,14,0,0,0,0
2017-08-15 21:11:00,0,0.0,0,1,0,0,0,9,6
2017-08-15 21:12:00,0,0.0,7,0,14,3,0,0,5
2017-08-15 21:13:00,0,0.0,0,0,0,3,0,3,4
2017-08-15 21:14:00,0,0.0,4,0,0,2,0,0,3
2017-08-15 21:15:00,0,0.0,2,0,0,3,0,0,0
2017-08-15 21:16:00,0,0.0,0,0,6,7,0,0,0
2017-08-15 21:17:00,0,0.0,3,0,0,0,0,0,12
2017-08-15 21:18:00,0,0.0,6,0,0,0,0,6,0
2017-08-15 21:19:00,0,0.0,5,0,5,0,0,0,0
2017-08-15 21:20:00,0,0.0,3,0,0,2,0,0,1
2017-08-15 21:21:00,0,0.0,0,0,0,5,0,4,5
2017-08-15 21:22:00,0,0.0,0,0,3,4,0,6,9
2017-08-15 21:23:00,0,0.0,4,0,0,0,0,0,7
2017-08-15 21:24:00,0,0.0,4,3,0,0,0,7,4
2017-08-15 21:25:00,0,0.0,0,10,0,0,0,0,0
2017-08-15 21:26:00,0,0.0,0,6,2,0,0,0,6
2017-08-15 21:27:00,0,0.0,0,0,0,0,0,0,1
2017-08-15 21:28:00,0,0.0,0,3,0,0,0,0,0
2017-08-15 21:29:00,0,0.0,0,8,0,0,0,0,1
2017-08-15 21:30:00,0,0.0,0,2,8,0,0,8,12
2017-08-15 21:31:00,0,0.0,0,0,0,0,0,0,3
2017-08-15 21:32:00,0,0.0,0,0,0,0,0,0,0
2017-08-15 21:33:00,0,0.0,0,0,0,0,0,0,6
2017-08-15 21:34:00,0,0.0,0,0,3,1,0,0,9
2017-08-15 21:35:00,0,0.0,0,0,0,12,0,10,0
2017-08-15 21:36:00,0,0.0,0,0,3,6,0,0,1
2017-08-15 21:37:00,0,0.0,0,0,0,0,0,6,16
2017-08-15 21:38:00,0,0.0,0,3,0,0,0,0,7
2017-08-15 21:39:00,0,0.0,0,7,0,1,0,0,13
2017-08-15 21:40:00,0,0.0,0,0,0,1,0,8,3
2017-08-15 21:41:00,0,0.0,0,0,2,0,0,0,0
2017-08-15 21:42:00,0,0.0,0,0,0,0,0,0,4
2017-08-15 21:43:00,0,0.0,0,0,0,0,0,13,0
2017-08-15 21:44:00,0,0.0,0,0,0,0,0,0,0
2017-08-15 21:45:00,0,0.0,2,0,0,0,0,0,0
2017-08-15 21:46:00,0,0.0,5,3,9,0,0,14,0
2017-08-15 21:47:00,0,0.0,5,4,0,0,0,0,0
2017-08-15 21:48:00,0,0.0,0,4,0,0,0,0,0
2017-08-15 21:49:00,0,0.0,0,2,0,0,0,5,5
2017-08-15 21:50:00,0,0.0,0,0,0,0,0,2,2
2017-08-15 21:51:00,0,0.0,0,0,0,0,0,0,10
2017-08-15 21:52:00,0,0.0,0,0,0,0,0,0,0
2017-08-15 21:53:00,0,0.0,0,0,21,0,0,0,4
2017-08-15 21:54:00,0,0.0,0,0,0,0,0,0,9
2017-08-15 21:55:00,0,0.0,0,0,0,0,0,0,1
2017-08-15 21:56:00,0,0.0,0,0,0,0,0,0,3
2017-08-15 21:57:00,0,0.0,4,0,10,0,0,0,3
2017-08-15 21:58:00,0,0.0,6,0,0,0,0,6,8
2017-08-15 21:59:00,0,0.0,0,0,0,0,0,9,13
2017-08-15 22:00:00,0,0.0,0,0,0,0,0,23,9
2017-08-15 22:01:00,0,0.0,0,0,6,0,0,42,5
2017-08-15 22:02:00,0,0.0,0,0,1,0,0,56,0
2017-08-15 22:03:00,0,0.0,0,0,0,0,0,54,4
2017-08-15 22:04:00,0,0.0,0,0,0,0,0,54,0
2017-08-15 22:05:00,0,0.0,0,0,0,0,0,62,0
2017-08-15 22:06:00,0,0.0,0,0,0,0,0,42,4
2017-08-15 22:07:00,0,0.0,0,0,0,0,0,46,6
2017-08-15 22:08:00,0,0.0,0,0,0,0,0,45,0
2017-08-15 22:09:00,0,0.0,0,0,9,0,0,46,0
2017-08-15 22:10:00,0,0.0,0,0,22,0,0,53,6
2017-08-15 22:11:00,0,0.0,0,0,0,0,0,67,17
2017-08-15 22:12:00,0,0.0,0,0,0,0,0,56,0
2017-08-15 22:13:00,0,0.0,0,0,0,0,0,44,12
2017-08-15 22:14:00,0,0.0,4,0,0,0,0,47,5
2017-08-15 22:15:00,0,0.0,2,0,0,0,0,24,5
2017-08-15 22:16:00,0,0.0,0,0,0,0,0,29,19
2017-08-15 22:17:00,0,0.0,5,0,0,0,0,17,11
2017-08-15 22:18:00,0,0.0,0,5,0,0,0,1,8
2017-08-15 22:19:00,0,0.0,4,5,0,0,0,7,0
2017-08-15 22:20:00,0,0.0,3,2,0,0,0,8,2
2017-08-15 22:21:00,0,0.0,0,6,0,0,0,4,1
2017-08-15 22:22:00,0,0.0,6,2,0,0,0,2,11
2017-08-15 22:23:00,0,0.0,9,3,0,0,0,0,0
2017-08-15 22:24:00,0,0.0,0,1,0,0,0,0,0
2017-08-15 22:25:00,0,0.0,3,8,0,0,0,0,6
2017-08-15 22:26:00,0,0.0,0,4,0,0,0,0,0
2017-08-15 22:27:00,0,0.0,4,0,4,1,0,0,0
2017-08-15 22:28:00,0,0.0,0,0,0,1,0,0,0
2017-08-15 22:29:00,0,0.0,0,3,0,0,0,0,0
2017-08-15 22:30:00,0,6.0,0,1,0,0,0,0,0
2017-08-15 22:31:00,0,6.0,0,0,0,0,0,0,0
2017-08-15 22:32:00,0,0.0,0,0,0,0,0,4,0
2017-08-15 22:33:00,0,6.0,0,9,0,0,0,0,0
